"co_pcdt","co_cid10_diagnostico_principal","co_sigtap_procedimento","nu_competencia_min","nu_competencia_max","qt_aprovada","qt_autorizacao","qt_cns_paciente","qt_municipios_paciente","qt_cnes","sg_procedimento","no_procedimento","no_cid10_diagnostico_principal"
64,K511,601090020,200801,201004,25293,191,46,33,26,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO),Ileocolite ulcerativa (cronica) 
64,K511,601090039,200801,201005,241583,823,192,67,41,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Ileocolite ulcerativa (cronica) 
64,K511,601090047,200801,201005,13235,86,30,21,13,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Ileocolite ulcerativa (cronica) 
64,K511,601090055,200801,201005,1233830,3506,826,296,94,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Ileocolite ulcerativa (cronica) 
64,K511,601090063,200801,201005,467918,1184,353,153,54,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Ileocolite ulcerativa (cronica) 
64,K511,601090080,200802,201005,98203,500,199,105,48,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Ileocolite ulcerativa (cronica) 
64,K511,601090098,200801,201005,541470,1696,446,160,63,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Ileocolite ulcerativa (cronica) 
64,K511,601090101,200806,201005,4830,54,23,13,3,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Ileocolite ulcerativa (cronica) 
64,K511,601200012,200801,201005,196678,1406,306,155,76,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Ileocolite ulcerativa (cronica) 
64,K511,601200039,200803,201004,2865,30,6,6,6,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Ileocolite ulcerativa (cronica) 
64,K511,601200055,200803,201004,3215,15,3,3,3,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA),Ileocolite ulcerativa (cronica) 
64,K511,601200063,200806,200907,310,4,2,2,2,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA),Ileocolite ulcerativa (cronica) 
64,K511,604010010,201003,201906,5943578,20132,2854,801,167,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Ileocolite ulcerativa (cronica) 
64,K511,604010028,201003,201906,6239121,18204,2693,618,123,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Ileocolite ulcerativa (cronica) 
64,K511,604010036,201003,201906,4575823,23043,4010,958,145,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Ileocolite ulcerativa (cronica) 
64,K511,604010044,201003,201906,895605,6210,805,304,104,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Ileocolite ulcerativa (cronica) 
64,K511,604010052,201003,201906,381427,3052,662,261,65,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Ileocolite ulcerativa (cronica) 
64,K511,604010060,201003,201906,524405,5000,909,260,85,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO),Ileocolite ulcerativa (cronica) 
64,K511,604010079,201003,201906,73786,586,195,76,36,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Ileocolite ulcerativa (cronica) 
64,K511,604010087,201003,201906,109040,835,199,102,47,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Ileocolite ulcerativa (cronica) 
64,K511,604010095,201003,201906,2907429,10630,1339,438,131,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Ileocolite ulcerativa (cronica) 
64,K511,604340028,201006,201906,9335,57,8,6,7,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA),Ileocolite ulcerativa (cronica) 
64,K511,604340036,201003,201906,10818,51,13,9,8,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA),Ileocolite ulcerativa (cronica) 
64,K511,604340044,201003,201906,10695,82,14,12,13,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Ileocolite ulcerativa (cronica) 
64,K511,604530013,201003,201906,2721729,16391,1815,643,151,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Ileocolite ulcerativa (cronica) 
64,K512,601090012,200909,201005,210,3,2,2,2,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Proctite ulcerativa (cronica) 
64,K512,601090020,200801,201004,57023,469,129,60,35,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO),Proctite ulcerativa (cronica) 
64,K512,601090039,200801,201004,157953,887,238,121,56,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Proctite ulcerativa (cronica) 
64,K512,601090047,200801,201004,10826,80,33,25,14,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Proctite ulcerativa (cronica) 
64,K512,601090055,200801,201005,723242,2170,526,209,93,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Proctite ulcerativa (cronica) 
64,K512,601090063,200801,201005,388709,928,240,93,50,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Proctite ulcerativa (cronica) 
64,K512,601090080,200801,201005,46113,294,102,67,35,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Proctite ulcerativa (cronica) 
64,K512,601090098,200801,201005,353081,1048,244,127,64,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Proctite ulcerativa (cronica) 
64,K512,601090101,200801,201005,10270,96,39,30,12,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Proctite ulcerativa (cronica) 
64,K512,601200012,200801,201005,83170,451,135,72,37,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Proctite ulcerativa (cronica) 
64,K512,601200039,200907,201002,690,4,2,2,2,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Proctite ulcerativa (cronica) 
64,K512,604010010,201003,201906,3510370,11874,1582,524,141,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Proctite ulcerativa (cronica) 
64,K512,604010028,201003,201906,3536528,10185,1472,414,111,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Proctite ulcerativa (cronica) 
64,K512,604010036,201003,201906,2615505,14127,2130,674,133,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Proctite ulcerativa (cronica) 
64,K512,604010044,201003,201906,1183541,8819,1063,397,125,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Proctite ulcerativa (cronica) 
64,K512,604010052,201003,201906,665980,7117,1030,351,69,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Proctite ulcerativa (cronica) 
64,K512,604010060,201003,201906,818415,10599,1645,450,109,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO),Proctite ulcerativa (cronica) 
64,K512,604010079,201004,201906,28199,284,98,56,33,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Proctite ulcerativa (cronica) 
64,K512,604010087,201003,201906,125979,668,129,74,35,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Proctite ulcerativa (cronica) 
64,K512,604010095,201003,201906,1401136,5240,631,303,112,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Proctite ulcerativa (cronica) 
64,K512,604340028,201102,201903,902,8,3,3,2,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA),Proctite ulcerativa (cronica) 
64,K512,604340036,201102,201903,1035,8,3,3,2,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA),Proctite ulcerativa (cronica) 
64,K512,604340044,201003,201110,720,7,2,2,1,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Proctite ulcerativa (cronica) 
64,K512,604360010,201005,201005,60,1,1,1,1,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Proctite ulcerativa (cronica) 
64,K512,604530013,201003,201906,1204191,7365,757,349,120,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Proctite ulcerativa (cronica) 
64,K513,601010043,201003,201003,12,1,1,1,1,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML),Retossigmoidite ulcerativa (cronica) 
64,K513,601090012,200801,201005,900,10,8,6,6,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Retossigmoidite ulcerativa (cronica) 
64,K513,601090020,200801,201005,287164,1556,440,132,57,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO),Retossigmoidite ulcerativa (cronica) 
64,K513,601090039,200801,201005,477415,2325,550,221,86,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Retossigmoidite ulcerativa (cronica) 
64,K513,601090047,200801,201005,42603,296,115,52,26,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Retossigmoidite ulcerativa (cronica) 
64,K513,601090055,200801,201005,3280849,10448,2134,649,125,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Retossigmoidite ulcerativa (cronica) 
64,K513,601090063,200801,201005,1788423,4534,1238,312,79,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Retossigmoidite ulcerativa (cronica) 
64,K513,601090080,200801,201005,278960,1540,533,220,74,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Retossigmoidite ulcerativa (cronica) 
64,K513,601090098,200801,201005,2130574,6881,1396,509,122,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Retossigmoidite ulcerativa (cronica) 
64,K513,601090101,200801,201005,13775,129,72,39,17,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Retossigmoidite ulcerativa (cronica) 
64,K513,601200012,200801,201005,565920,3886,706,289,97,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Retossigmoidite ulcerativa (cronica) 
64,K513,601200039,200804,201002,690,4,3,3,3,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Retossigmoidite ulcerativa (cronica) 
64,K513,604010010,201003,201906,14155073,50760,5660,1310,176,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Retossigmoidite ulcerativa (cronica) 
64,K513,604010028,201003,201906,16828111,48702,6201,992,148,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Retossigmoidite ulcerativa (cronica) 
64,K513,604010036,201003,201906,9971706,53846,7390,1520,153,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Retossigmoidite ulcerativa (cronica) 
64,K513,604010044,201003,201906,2653283,16990,2070,628,146,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Retossigmoidite ulcerativa (cronica) 
64,K513,604010052,201003,201906,1167516,9956,1798,494,73,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Retossigmoidite ulcerativa (cronica) 
64,K513,604010060,201003,201906,2094308,20529,3213,604,113,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO),Retossigmoidite ulcerativa (cronica) 
64,K513,604010079,201006,201906,170760,1079,373,132,54,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Retossigmoidite ulcerativa (cronica) 
64,K513,604010087,201003,201906,291644,1969,433,180,57,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Retossigmoidite ulcerativa (cronica) 
64,K513,604010095,201003,201906,8181324,29202,3039,864,157,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Retossigmoidite ulcerativa (cronica) 
64,K513,604030061,201005,201005,90,1,1,1,1,PRAM1,PRAMIPEXOL 1 MG (POR COMPRIMIDO),Retossigmoidite ulcerativa (cronica) 
64,K513,604340028,201008,201906,11155,50,8,5,7,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA),Retossigmoidite ulcerativa (cronica) 
64,K513,604340036,201111,201906,4825,68,20,8,6,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA),Retossigmoidite ulcerativa (cronica) 
64,K513,604340044,201004,201810,5380,31,10,7,8,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Retossigmoidite ulcerativa (cronica) 
64,K513,604380011,201010,201010,2,1,1,1,1,ADAL40,ADALIMUMABE 40 MG INJETAVEL (POR SERINGA PREENCHIDA),Retossigmoidite ulcerativa (cronica) 
64,K513,604380046,201005,201005,2,1,1,1,1,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML),Retossigmoidite ulcerativa (cronica) 
64,K513,604380054,201005,201005,3,1,1,1,1,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML),Retossigmoidite ulcerativa (cronica) 
64,K513,604530013,201003,201906,5886790,36791,3257,957,161,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Retossigmoidite ulcerativa (cronica) 
64,K514,601090012,201002,201003,60,1,1,1,1,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Pseudopolipose do colon 
64,K514,601090039,200806,201005,1020,11,7,6,6,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Pseudopolipose do colon 
64,K514,601090047,200807,201004,687,9,3,3,3,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Pseudopolipose do colon 
64,K514,601090055,200801,201004,39492,143,32,23,21,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Pseudopolipose do colon 
64,K514,601090063,200801,201004,10410,26,13,12,10,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Pseudopolipose do colon 
64,K514,601090080,200802,201003,4260,26,10,11,10,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Pseudopolipose do colon 
64,K514,601090098,200801,201005,29035,95,20,20,18,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Pseudopolipose do colon 
64,K514,601200012,200801,201003,12004,90,20,14,17,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Pseudopolipose do colon 
64,K514,601200039,200801,201004,666,4,2,2,2,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Pseudopolipose do colon 
64,K514,601200055,200801,201004,270,3,2,2,2,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA),Pseudopolipose do colon 
64,K514,601200063,200912,201004,180,2,1,1,1,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA),Pseudopolipose do colon 
64,K514,604010010,201003,201906,279599,1105,126,96,59,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Pseudopolipose do colon 
64,K514,604010028,201008,201906,168532,498,80,60,39,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Pseudopolipose do colon 
64,K514,604010036,201003,201906,176195,1018,219,140,72,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Pseudopolipose do colon 
64,K514,604010044,201003,201906,24442,182,22,25,16,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Pseudopolipose do colon 
64,K514,604010052,201003,201906,10697,125,27,24,14,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Pseudopolipose do colon 
64,K514,604010060,201101,201906,22509,241,35,26,22,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO),Pseudopolipose do colon 
64,K514,604010079,201201,201408,2148,10,1,1,1,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Pseudopolipose do colon 
64,K514,604010087,201112,201806,3492,41,6,5,5,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Pseudopolipose do colon 
64,K514,604010095,201003,201906,163038,637,57,55,38,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Pseudopolipose do colon 
64,K514,604340028,201011,201609,810,7,2,2,2,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA),Pseudopolipose do colon 
64,K514,604340036,201004,201906,6466,28,5,5,5,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA),Pseudopolipose do colon 
64,K514,604340044,201011,201708,870,8,3,3,3,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Pseudopolipose do colon 
64,K514,604530013,201003,201906,78011,637,82,69,48,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Pseudopolipose do colon 
64,K515,601090012,200805,200807,90,1,1,1,1,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Proctocolite mucosa 
64,K515,601090020,200801,201004,25485,180,39,24,12,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO),Proctocolite mucosa 
64,K515,601090039,200801,201004,41578,139,41,24,20,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Proctocolite mucosa 
64,K515,601090047,200801,201004,4608,35,13,11,8,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Proctocolite mucosa 
64,K515,601090055,200801,201005,293638,973,169,81,46,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Proctocolite mucosa 
64,K515,601090063,200801,201004,169052,438,123,57,30,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Proctocolite mucosa 
64,K515,601090080,200804,201005,16670,83,43,32,20,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Proctocolite mucosa 
64,K515,601090098,200801,201005,132666,417,83,50,38,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Proctocolite mucosa 
64,K515,601090101,200810,201003,1830,7,4,4,1,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Proctocolite mucosa 
64,K515,601200012,200801,201005,55375,369,69,45,27,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Proctocolite mucosa 
64,K515,601200039,200812,201001,1440,5,1,1,1,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Proctocolite mucosa 
64,K515,604010010,201003,201906,1374847,4988,614,255,101,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Proctocolite mucosa 
64,K515,604010028,201003,201906,2112260,5801,742,229,75,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Proctocolite mucosa 
64,K515,604010036,201003,201906,1192190,6131,1092,365,101,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Proctocolite mucosa 
64,K515,604010044,201003,201906,202152,1472,194,122,61,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Proctocolite mucosa 
64,K515,604010052,201003,201906,175331,1732,308,120,44,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Proctocolite mucosa 
64,K515,604010060,201003,201906,244519,2969,423,181,67,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO),Proctocolite mucosa 
64,K515,604010079,201107,201906,16386,186,60,36,19,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Proctocolite mucosa 
64,K515,604010087,201003,201906,18735,189,52,33,17,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Proctocolite mucosa 
64,K515,604010095,201003,201906,608055,2148,246,154,75,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Proctocolite mucosa 
64,K515,604340028,201209,201302,350,2,1,1,1,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA),Proctocolite mucosa 
64,K515,604340036,201106,201509,1010,6,3,3,3,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA),Proctocolite mucosa 
64,K515,604340044,201103,201602,180,2,2,2,2,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Proctocolite mucosa 
64,K515,604530013,201003,201906,673191,3937,384,190,79,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Proctocolite mucosa 
64,K518,601060024,201005,201005,60,1,1,1,1,CIPR500,CIPROFLOXACINA 500 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,601090012,200804,200902,100,3,3,3,3,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Outras colites ulcerativas 
64,K518,601090020,200801,201004,137024,721,254,93,40,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO),Outras colites ulcerativas 
64,K518,601090039,200801,201004,294782,1451,350,154,60,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Outras colites ulcerativas 
64,K518,601090047,200801,201004,31124,205,71,37,20,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Outras colites ulcerativas 
64,K518,601090055,200801,201005,3249405,9272,2012,592,124,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,601090063,200801,201005,1593635,4044,1051,308,76,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,601090080,200801,201005,313141,1448,490,224,65,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Outras colites ulcerativas 
64,K518,601090098,200801,201005,2735447,7729,1548,455,112,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,601090101,200801,201005,18678,153,64,35,10,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,601110099,200801,200801,90,1,1,1,1,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,601200012,200801,201005,754008,4458,822,334,101,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,601200039,200801,201004,4696,42,8,6,8,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Outras colites ulcerativas 
64,K518,601200047,200801,200809,16,6,2,2,2,CICLOSP10050,CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML),Outras colites ulcerativas 
64,K518,601200055,200801,201002,4598,21,4,4,4,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA),Outras colites ulcerativas 
64,K518,601200063,200801,201004,6137,47,9,7,8,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA),Outras colites ulcerativas 
64,K518,604010010,201003,201906,13161708,43492,6187,1426,187,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,604010028,201003,201906,15163073,43803,6418,1110,140,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,604010036,201003,201906,12290214,62072,9614,1749,164,MESA800,MESALAZINA 800 MG - POR COMPRIMIDO ,Outras colites ulcerativas 
64,K518,604010044,201003,201906,1813672,12053,1718,560,141,MESA250,MESALAZINA 250 MG (POR SUPOSITORIO),Outras colites ulcerativas 
64,K518,604010052,201003,201906,840396,8253,1437,475,79,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,604010060,201003,201906,1617218,15462,2816,621,107,MESA1000,MESALAZINA 1000 MG (POR SUPOSITORIO),Outras colites ulcerativas 
64,K518,604010079,201009,201906,167668,1391,434,169,46,MESA1100,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Outras colites ulcerativas 
64,K518,604010087,201003,201906,235627,1656,432,199,63,MESA3100,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,Outras colites ulcerativas 
64,K518,604010095,201003,201906,10348685,35752,3717,1005,172,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,604030037,201005,201005,24,1,1,1,1,CABE05,"CABERGOLINA 0,5 MG (POR COMPRIMIDO)",Outras colites ulcerativas 
64,K518,604030061,201005,201005,60,1,1,1,1,PRAM1,PRAMIPEXOL 1 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,604040024,201005,201005,60,1,1,1,1,FORM12,FORMOTEROL 12 MCG (POR CAPSULA INALANTE),Outras colites ulcerativas 
64,K518,604040040,201003,201005,300,3,3,3,1,FORM12400,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG  (POR CAPSULA INALANTE),Outras colites ulcerativas 
64,K518,604050038,201004,201004,90,1,1,1,1,CODE30,CODEINA 30 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,604260016,201005,201005,2,1,1,1,1,SACA1005,SACARATO DE HIDROXIDO FERRICO 100 MG INJETAVEL (POR FRASCO DE 5 ML),Outras colites ulcerativas 
64,K518,604270020,201005,201005,30,1,1,1,1,BEZA400,BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRAÇÃO LENTA),Outras colites ulcerativas 
64,K518,604270038,201005,201005,30,1,1,1,1,CIPR100,CIPROFIBRATO 100 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,604280084,201005,201005,1,1,1,1,1,BUDE200100,BUDESONIDA 200 MCG PO INALANTE OU AEROSSOL BUCAL (POR FRASCO C/ 100 DOSES),Outras colites ulcerativas 
64,K518,604340010,201010,201012,120,2,1,1,1,CICLOSP10,CICLOSPORINA 10 MG P/ TRANSPLANTE (POR CAPSULA),Outras colites ulcerativas 
64,K518,604340028,201003,201903,10070,72,11,11,10,CICLOSP25,CICLOSPORINA 25MG (POR CAPSULA),Outras colites ulcerativas 
64,K518,604340036,201003,201906,15852,107,28,23,17,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA),Outras colites ulcerativas 
64,K518,604340044,201003,201906,14623,99,28,23,19,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Outras colites ulcerativas 
64,K518,604360010,201005,201005,300,3,3,3,1,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,604360029,201005,201005,150,2,2,2,1,ATOR20,ATORVASTATINA 20 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,604380054,201005,201005,9,3,3,3,1,INFL1010,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML),Outras colites ulcerativas 
64,K518,604470045,201005,201005,8,1,1,1,1,ALFA4000,ALFAEPOETINA 4.000 UI INJETAVEL (POR FRASCO-AMPOLA),Outras colites ulcerativas 
64,K518,604530013,201003,201906,7141818,41205,4117,1125,174,AZAT50,AZATIOPRINA 50 MG (POR COMPRIMIDO),Outras colites ulcerativas 
64,K518,604620039,201005,201005,30,1,1,1,1,CALC025,"CALCITRIOL 0,25 MCG (POR CAPSULA)",Outras colites ulcerativas 
64,K522,601090098,200801,201005,49005,163,67,39,32,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Gastroenterite e colite alergicas ou ligadas a dieta 
64,K522,601170024,200801,200801,30,1,1,1,1,CODE30,CODEINA 30 MG (POR COMPRIMIDO),Gastroenterite e colite alergicas ou ligadas a dieta 
64,K522,604010095,201003,201906,141067,638,138,82,48,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO),Gastroenterite e colite alergicas ou ligadas a dieta 
